"No.","Time","Source","Destination","Protocol","Length","Info"
"5913","148.757221307","192.168.109.131","216.58.203.214","TCP","218","[TCP Retransmission] 40614  >  443 [PSH, ACK] Seq=1518 Ack=3840 Win=5232640 Len=164"
"5914","148.757357081","216.58.203.214","192.168.109.131","TCP","60","443  >  40614 [ACK] Seq=3840 Ack=1682 Win=64240 Len=0"
"5915","148.757803364","192.168.109.131","216.58.203.214","TCP","217","[TCP Retransmission] 40614  >  443 [PSH, ACK] Seq=1682 Ack=3840 Win=5232640 Len=163"
"5916","148.757955903","216.58.203.214","192.168.109.131","TCP","60","443  >  40614 [ACK] Seq=3840 Ack=1845 Win=64240 Len=0"
"5917","148.758358770","192.168.109.131","216.58.203.214","TCP","217","[TCP Retransmission] 40614  >  443 [PSH, ACK] Seq=1845 Ack=3840 Win=5232640 Len=163"
"5918","148.758507643","216.58.203.214","192.168.109.131","TCP","60","443  >  40614 [ACK] Seq=3840 Ack=2008 Win=64240 Len=0"
"5919","148.758915390","192.168.109.131","216.58.203.214","TCP","216","[TCP Retransmission] 40614  >  443 [PSH, ACK] Seq=2008 Ack=3840 Win=5232640 Len=162"
"5920","148.759054868","216.58.203.214","192.168.109.131","TCP","60","443  >  40614 [ACK] Seq=3840 Ack=2170 Win=64240 Len=0"
"5921","148.760027509","192.168.109.131","216.58.203.214","TCP","217","[TCP Retransmission] 40614  >  443 [PSH, ACK] Seq=2170 Ack=3840 Win=5232640 Len=163"
"5922","148.760173420","216.58.203.214","192.168.109.131","TCP","60","443  >  40614 [ACK] Seq=3840 Ack=2333 Win=64240 Len=0"
"5923","148.761352862","192.168.109.131","216.58.203.214","TCP","217","[TCP Retransmission] 40614  >  443 [PSH, ACK] Seq=2333 Ack=3840 Win=5232640 Len=163"
"5924","148.761551364","216.58.203.214","192.168.109.131","TCP","60","443  >  40614 [ACK] Seq=3840 Ack=2496 Win=64240 Len=0"
"5925","148.762261167","192.168.109.131","216.58.203.214","TCP","217","[TCP Retransmission] 40614  >  443 [PSH, ACK] Seq=2496 Ack=3840 Win=5232640 Len=163"
"5926","148.764328612","192.168.109.131","216.58.203.214","TCP","217","[TCP Retransmission] 40614  >  443 [PSH, ACK] Seq=2659 Ack=3840 Win=5232640 Len=163"
"5927","148.766747551","216.58.203.214","192.168.109.131","TCP","9643","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=3840 Ack=2496 Win=64240 Len=9589"
"5928","148.766815207","192.168.109.131","216.58.203.214","TCP","54","40614  >  443 [ACK] Seq=2822 Ack=13429 Win=7662080 Len=0"
"5929","148.766844057","216.58.203.214","192.168.109.131","TCP","60","443  >  40614 [ACK] Seq=13429 Ack=2659 Win=64240 Len=0"
"5930","148.766849532","216.58.203.214","192.168.109.131","TCP","60","443  >  40614 [ACK] Seq=13429 Ack=2822 Win=64240 Len=0"
"5931","148.767098213","192.168.109.131","216.58.203.214","TCP","93","[TCP Retransmission] 40614  >  443 [PSH, ACK] Seq=2822 Ack=13429 Win=7662080 Len=39"
"5932","148.767240554","216.58.203.214","192.168.109.131","TCP","60","443  >  40614 [ACK] Seq=13429 Ack=2861 Win=64240 Len=0"
"5933","148.767291487","192.168.109.131","216.58.203.214","TCP","216","[TCP Retransmission] 40614  >  443 [PSH, ACK] Seq=2861 Ack=13429 Win=7662080 Len=162"
"5934","148.767402023","216.58.203.214","192.168.109.131","TCP","60","443  >  40614 [ACK] Seq=13429 Ack=3023 Win=64240 Len=0"
"5935","148.768072873","192.168.109.131","216.58.203.214","TCP","218","[TCP Retransmission] 40614  >  443 [PSH, ACK] Seq=3023 Ack=13429 Win=7662080 Len=164"
"5936","148.768216064","216.58.203.214","192.168.109.131","TCP","60","443  >  40614 [ACK] Seq=13429 Ack=3187 Win=64240 Len=0"
"5937","148.771728396","216.58.203.214","192.168.109.131","TCP","5903","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=13429 Ack=3187 Win=64240 Len=5849"
"5938","148.771744250","192.168.109.131","216.58.203.214","TCP","54","40614  >  443 [ACK] Seq=3187 Ack=19278 Win=8222720 Len=0"
"5939","148.773709656","216.58.203.214","192.168.109.131","TCP","12115","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=19278 Ack=3187 Win=64240 Len=12061"
"5940","148.773721780","192.168.109.131","216.58.203.214","TCP","54","40614  >  443 [ACK] Seq=3187 Ack=31339 Win=8222720 Len=0"
"5941","148.774189162","216.58.203.214","192.168.109.131","TCP","5997","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=31339 Ack=3187 Win=64240 Len=5943"
"5942","148.774196070","192.168.109.131","216.58.203.214","TCP","54","40614  >  443 [ACK] Seq=3187 Ack=37282 Win=8222720 Len=0"
"5943","148.774524691","216.58.203.214","192.168.109.131","TCP","4344","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=37282 Ack=3187 Win=64240 Len=4290"
"5944","148.774539054","192.168.109.131","216.58.203.214","TCP","54","40614  >  443 [ACK] Seq=3187 Ack=41572 Win=8222720 Len=0"
"5945","148.776219930","216.58.203.214","192.168.109.131","TCP","5894","[TCP Retransmission] 443  >  40614 [ACK] Seq=41572 Ack=3187 Win=64240 Len=5840"
"5946","148.776229348","192.168.109.131","216.58.203.214","TCP","54","40614  >  443 [ACK] Seq=3187 Ack=47412 Win=8222720 Len=0"
"5947","148.776986723","216.58.203.214","192.168.109.131","TCP","391","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=47412 Ack=3187 Win=64240 Len=337"
"5948","148.777016740","216.58.203.214","192.168.109.131","TCP","1484","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=47749 Ack=3187 Win=64240 Len=1430"
"5949","148.777019713","192.168.109.131","216.58.203.214","TCP","54","40614  >  443 [ACK] Seq=3187 Ack=49179 Win=8222720 Len=0"
"5950","148.778119410","216.58.203.214","192.168.109.131","TCP","1484","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=49179 Ack=3187 Win=64240 Len=1430"
"5951","148.778695833","216.58.203.214","192.168.109.131","TCP","5774","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=50609 Ack=3187 Win=64240 Len=5720"
"5952","148.778701897","192.168.109.131","216.58.203.214","TCP","54","40614  >  443 [ACK] Seq=3187 Ack=56329 Win=8222720 Len=0"
"5953","148.779909631","216.58.203.214","192.168.109.131","TCP","7204","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=56329 Ack=3187 Win=64240 Len=7150"
"5954","148.779924462","192.168.109.131","216.58.203.214","TCP","54","40614  >  443 [ACK] Seq=3187 Ack=63479 Win=8222720 Len=0"
"5955","148.780386636","216.58.203.214","192.168.109.131","TCP","4344","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=63479 Ack=3187 Win=64240 Len=4290"
"5956","148.780392237","192.168.109.131","216.58.203.214","TCP","54","40614  >  443 [ACK] Seq=3187 Ack=67769 Win=8222720 Len=0"
"5957","148.780836803","216.58.203.214","192.168.109.131","TCP","5774","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=67769 Ack=3187 Win=64240 Len=5720"
"5958","148.780842731","192.168.109.131","216.58.203.214","TCP","54","40614  >  443 [ACK] Seq=3187 Ack=73489 Win=8222720 Len=0"
"5959","148.781819998","216.58.203.214","192.168.109.131","TCP","8634","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=73489 Ack=3187 Win=64240 Len=8580"
"5960","148.781826440","192.168.109.131","216.58.203.214","TCP","54","40614  >  443 [ACK] Seq=3187 Ack=82069 Win=8222720 Len=0"
"5961","148.782227271","216.58.203.214","192.168.109.131","TCP","4344","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=82069 Ack=3187 Win=64240 Len=4290"
"5962","148.782232839","192.168.109.131","216.58.203.214","TCP","54","40614  >  443 [ACK] Seq=3187 Ack=86359 Win=8222720 Len=0"
"5963","148.782908260","216.58.203.214","192.168.109.131","TCP","7204","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=86359 Ack=3187 Win=64240 Len=7150"
"5964","148.782914593","192.168.109.131","216.58.203.214","TCP","54","40614  >  443 [ACK] Seq=3187 Ack=93509 Win=8222720 Len=0"
"5965","148.783160266","192.168.109.131","216.58.203.214","TCP","93","[TCP Retransmission] 40614  >  443 [PSH, ACK] Seq=3187 Ack=93509 Win=8222720 Len=39"
"5966","148.783299165","216.58.203.214","192.168.109.131","TCP","60","443  >  40614 [ACK] Seq=93509 Ack=3226 Win=64240 Len=0"
"5967","148.783918879","216.58.203.214","192.168.109.131","TCP","7204","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=93509 Ack=3226 Win=64240 Len=7150"
"5968","148.783925577","192.168.109.131","216.58.203.214","TCP","54","40614  >  443 [ACK] Seq=3226 Ack=100659 Win=8222720 Len=0"
"5969","148.787752444","216.58.203.214","192.168.109.131","TCP","16714","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=100659 Ack=3226 Win=64240 Len=16660"
"5970","148.787767712","192.168.109.131","216.58.203.214","TCP","54","40614  >  443 [ACK] Seq=3226 Ack=117319 Win=8222720 Len=0"
"5971","148.806735206","192.168.109.131","172.217.160.174","TCP","183","[TCP Retransmission] 46482  >  443 [PSH, ACK] Seq=3456 Ack=1112953 Win=8388480 Len=129"
"5972","148.807043104","172.217.160.174","192.168.109.131","TCP","60","443  >  46482 [ACK] Seq=1112953 Ack=3585 Win=64240 Len=0"
"5973","148.814269040","172.217.160.174","192.168.109.131","TCP","1293","[TCP Retransmission] 443  >  46482 [PSH, ACK] Seq=1112953 Ack=3585 Win=64240 Len=1239"
"5974","148.820806308","192.168.109.131","172.217.160.174","TCP","93","[TCP Retransmission] 46482  >  443 [PSH, ACK] Seq=3585 Ack=1114192 Win=8388480 Len=39"
"5975","148.821090348","172.217.160.174","192.168.109.131","TCP","60","443  >  46482 [ACK] Seq=1114192 Ack=3624 Win=64240 Len=0"
"5976","148.837394825","Vmware_c0:00:08","Broadcast","ARP","60","Who has 192.168.109.2? Tell 192.168.109.1"
"5977","148.837949533","216.58.203.214","192.168.109.131","TCP","9247","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=117319 Ack=3226 Win=64240 Len=9193"
"5978","148.837968535","192.168.109.131","216.58.203.214","TCP","54","40614  >  443 [ACK] Seq=3226 Ack=126512 Win=8388480 Len=0"
"5979","148.838270564","192.168.109.131","216.58.203.214","TCP","93","[TCP Retransmission] 40614  >  443 [PSH, ACK] Seq=3226 Ack=126512 Win=8388480 Len=39"
"5980","148.838997602","216.58.203.214","192.168.109.131","TCP","60","443  >  40614 [ACK] Seq=126512 Ack=3265 Win=64240 Len=0"
"5981","148.839866394","216.58.203.214","192.168.109.131","TCP","6555","[TCP Retransmission] 443  >  40614 [PSH, ACK] Seq=126512 Ack=3265 Win=64240 Len=6501"
"5982","148.839873581","192.168.109.131","216.58.203.214","TCP","54","40614  >  443 [ACK] Seq=3265 Ack=133013 Win=8388480 Len=0"
"5983","148.877747845","54.68.223.18","192.168.109.131","TLSv1.2","105","[TCP Spurious Retransmission] , Change Cipher Spec, Encrypted Handshake Message"
"5984","148.919816446","192.168.109.131","54.68.223.18","TCP","54","[TCP Dup ACK 5891#1] 38282  >  443 [ACK] Seq=644 Ack=3066 Win=35040 Len=0"
"5985","149.238797931","192.168.109.131","172.217.167.163","TCP","76","41982  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3566206985 TSecr=0 WS=128"
"5986","149.240430934","192.168.109.131","172.217.167.163","TCP","76","41984  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3566206986 TSecr=0 WS=128"
"5987","149.246864847","172.217.167.163","192.168.109.131","TCP","62","443  >  41982 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"5988","149.246888124","192.168.109.131","172.217.167.163","TCP","56","41982  >  443 [ACK] Seq=1 Ack=1 Win=3737600 Len=0"
"5989","149.246912284","172.217.167.163","192.168.109.131","TCP","62","443  >  41984 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"5990","149.246917756","192.168.109.131","172.217.167.163","TCP","56","41984  >  443 [ACK] Seq=1 Ack=1 Win=3737600 Len=0"
"5991","149.247851157","192.168.109.131","172.217.167.163","TLSv1.3","573","Client Hello"
"5992","149.247984287","172.217.167.163","192.168.109.131","TCP","62","443  >  41982 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"5993","149.248551192","192.168.109.131","172.217.167.163","TLSv1.3","573","Client Hello"
"5994","149.248673216","172.217.167.163","192.168.109.131","TCP","62","443  >  41984 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"5995","149.314103558","172.217.167.163","192.168.109.131","TLSv1.3","1486","Server Hello, Change Cipher Spec"
"5996","149.314119583","192.168.109.131","172.217.167.163","TCP","56","41982  >  443 [ACK] Seq=518 Ack=1431 Win=4026880 Len=0"
"5997","149.314274753","172.217.167.163","192.168.109.131","TLSv1.3","2408","Application Data"
"5998","149.314283755","192.168.109.131","172.217.167.163","TCP","56","41982  >  443 [ACK] Seq=518 Ack=3783 Win=4672000 Len=0"
"5999","149.314669696","172.217.167.163","192.168.109.131","TLSv1.3","1486","Server Hello, Change Cipher Spec"
"6000","149.314674604","192.168.109.131","172.217.167.163","TCP","56","41984  >  443 [ACK] Seq=518 Ack=1431 Win=4026880 Len=0"
"6001","149.315259005","172.217.167.163","192.168.109.131","TLSv1.3","2409","Application Data"
"6002","149.315265022","192.168.109.131","172.217.167.163","TCP","56","41984  >  443 [ACK] Seq=518 Ack=3784 Win=4672000 Len=0"
"6003","149.316427326","192.168.109.131","172.217.167.163","TLSv1.3","120","Change Cipher Spec, Application Data"
"6004","149.316611968","172.217.167.163","192.168.109.131","TCP","62","443  >  41982 [ACK] Seq=3783 Ack=582 Win=64240 Len=0"
"6005","149.317024312","192.168.109.131","172.217.167.163","TLSv1.3","226","Application Data"
"6006","149.317069069","192.168.109.131","172.217.167.163","TLSv1.3","342","Application Data"
"6007","149.317165865","172.217.167.163","192.168.109.131","TCP","62","443  >  41982 [ACK] Seq=3783 Ack=752 Win=64240 Len=0"
"6008","149.317170061","172.217.167.163","192.168.109.131","TCP","62","443  >  41982 [ACK] Seq=3783 Ack=1038 Win=64240 Len=0"
"6009","149.319082533","192.168.109.131","172.217.167.163","TLSv1.3","120","Change Cipher Spec, Application Data"
"6010","149.319238067","172.217.167.163","192.168.109.131","TCP","62","443  >  41984 [ACK] Seq=3784 Ack=582 Win=64240 Len=0"
"6011","149.319752482","192.168.109.131","172.217.167.163","TLSv1.3","243","Application Data"
"6012","149.319899652","172.217.167.163","192.168.109.131","TCP","62","443  >  41984 [ACK] Seq=3784 Ack=769 Win=64240 Len=0"
"6013","149.319982281","192.168.109.131","172.217.167.163","TLSv1.3","151","Application Data"
"6014","149.320120357","172.217.167.163","192.168.109.131","TCP","62","443  >  41982 [ACK] Seq=3783 Ack=1133 Win=64240 Len=0"
"6015","149.322920637","172.217.167.163","192.168.109.131","TLSv1.3","620","Application Data, Application Data"
"6016","149.325611234","172.217.167.163","192.168.109.131","TLSv1.3","620","Application Data, Application Data"
"6017","149.328390778","192.168.109.131","172.217.167.163","TLSv1.3","87","Application Data"
"6018","149.238797931","192.168.109.131","172.217.167.163","TCP","74","[TCP Retransmission] 41982  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3566206985 TSecr=0 WS=128"
"6019","149.240430934","192.168.109.131","172.217.167.163","TCP","74","[TCP Retransmission] 41984  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3566206986 TSecr=0 WS=128"
"6020","149.246864847","172.217.167.163","192.168.109.131","TCP","60","[TCP Retransmission] 443  >  41982 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"6021","149.246888124","192.168.109.131","172.217.167.163","TCP","54","41982  >  443 [ACK] Seq=1 Ack=1 Win=3737600 Len=0"
"6022","149.246912284","172.217.167.163","192.168.109.131","TCP","60","[TCP Retransmission] 443  >  41984 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"6023","149.246917756","192.168.109.131","172.217.167.163","TCP","54","41984  >  443 [ACK] Seq=1 Ack=1 Win=3737600 Len=0"
"6024","149.247851157","192.168.109.131","172.217.167.163","TCP","571","[TCP Retransmission] 41982  >  443 [PSH, ACK] Seq=1 Ack=1 Win=3737600 Len=517"
"6025","149.247984287","172.217.167.163","192.168.109.131","TCP","60","443  >  41982 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"6026","149.248551192","192.168.109.131","172.217.167.163","TCP","571","[TCP Retransmission] 41984  >  443 [PSH, ACK] Seq=1 Ack=1 Win=3737600 Len=517"
"6027","149.248673216","172.217.167.163","192.168.109.131","TCP","60","443  >  41984 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"6028","149.314103558","172.217.167.163","192.168.109.131","TCP","1484","[TCP Retransmission] 443  >  41982 [PSH, ACK] Seq=1 Ack=518 Win=64240 Len=1430"
"6029","149.314119583","192.168.109.131","172.217.167.163","TCP","54","41982  >  443 [ACK] Seq=518 Ack=1431 Win=4026880 Len=0"
"6030","149.314274753","172.217.167.163","192.168.109.131","TCP","2406","[TCP Retransmission] 443  >  41982 [PSH, ACK] Seq=1431 Ack=518 Win=64240 Len=2352"
"6031","149.314283755","192.168.109.131","172.217.167.163","TCP","54","41982  >  443 [ACK] Seq=518 Ack=3783 Win=4672000 Len=0"
"6032","149.314669696","172.217.167.163","192.168.109.131","TCP","1484","[TCP Retransmission] 443  >  41984 [PSH, ACK] Seq=1 Ack=518 Win=64240 Len=1430"
"6033","149.314674604","192.168.109.131","172.217.167.163","TCP","54","41984  >  443 [ACK] Seq=518 Ack=1431 Win=4026880 Len=0"
"6034","149.315259005","172.217.167.163","192.168.109.131","TCP","2407","[TCP Retransmission] 443  >  41984 [PSH, ACK] Seq=1431 Ack=518 Win=64240 Len=2353"
"6035","149.315265022","192.168.109.131","172.217.167.163","TCP","54","41984  >  443 [ACK] Seq=518 Ack=3784 Win=4672000 Len=0"
"6036","149.316427326","192.168.109.131","172.217.167.163","TCP","118","[TCP Retransmission] 41982  >  443 [PSH, ACK] Seq=518 Ack=3783 Win=4672000 Len=64"
"6037","149.316611968","172.217.167.163","192.168.109.131","TCP","60","443  >  41982 [ACK] Seq=3783 Ack=582 Win=64240 Len=0"
"6038","149.317024312","192.168.109.131","172.217.167.163","TCP","224","[TCP Retransmission] 41982  >  443 [PSH, ACK] Seq=582 Ack=3783 Win=4672000 Len=170"
"6039","149.317069069","192.168.109.131","172.217.167.163","TCP","340","[TCP Retransmission] 41982  >  443 [PSH, ACK] Seq=752 Ack=3783 Win=4672000 Len=286"
"6040","149.317165865","172.217.167.163","192.168.109.131","TCP","60","443  >  41982 [ACK] Seq=3783 Ack=752 Win=64240 Len=0"
"6041","149.317170061","172.217.167.163","192.168.109.131","TCP","60","443  >  41982 [ACK] Seq=3783 Ack=1038 Win=64240 Len=0"
"6042","149.319082533","192.168.109.131","172.217.167.163","TCP","118","[TCP Retransmission] 41984  >  443 [PSH, ACK] Seq=518 Ack=3784 Win=4672000 Len=64"
"6043","149.319238067","172.217.167.163","192.168.109.131","TCP","60","443  >  41984 [ACK] Seq=3784 Ack=582 Win=64240 Len=0"
"6044","149.319752482","192.168.109.131","172.217.167.163","TCP","241","[TCP Retransmission] 41984  >  443 [PSH, ACK] Seq=582 Ack=3784 Win=4672000 Len=187"
"6045","149.319899652","172.217.167.163","192.168.109.131","TCP","60","443  >  41984 [ACK] Seq=3784 Ack=769 Win=64240 Len=0"
"6046","149.319982281","192.168.109.131","172.217.167.163","TCP","149","[TCP Retransmission] 41982  >  443 [PSH, ACK] Seq=1038 Ack=3783 Win=4672000 Len=95"
"6047","149.320120357","172.217.167.163","192.168.109.131","TCP","60","443  >  41982 [ACK] Seq=3783 Ack=1133 Win=64240 Len=0"
"6048","149.322920637","172.217.167.163","192.168.109.131","TCP","618","[TCP Retransmission] 443  >  41982 [PSH, ACK] Seq=3783 Ack=1133 Win=64240 Len=564"
"6049","149.325611234","172.217.167.163","192.168.109.131","TCP","618","[TCP Retransmission] 443  >  41984 [PSH, ACK] Seq=3784 Ack=769 Win=64240 Len=564"
"6050","149.328390778","192.168.109.131","172.217.167.163","TCP","85","[TCP Retransmission] 41982  >  443 [PSH, ACK] Seq=1133 Ack=4347 Win=5045760 Len=31"
"6051","149.328641238","172.217.167.163","192.168.109.131","TCP","60","443  >  41982 [ACK] Seq=4347 Ack=1164 Win=64240 Len=0"
"6052","149.328687795","192.168.109.131","172.217.167.163","TLSv1.3","78","Application Data"
"6053","149.328728136","192.168.109.131","172.217.167.163","TCP","54","41984  >  443 [FIN, ACK] Seq=793 Ack=4348 Win=5045760 Len=0"
"6054","149.328845895","172.217.167.163","192.168.109.131","TCP","60","443  >  41984 [ACK] Seq=4348 Ack=793 Win=64240 Len=0"
"6055","149.329073448","172.217.167.163","192.168.109.131","TCP","60","443  >  41984 [ACK] Seq=4348 Ack=794 Win=64239 Len=0"
"6056","149.333612215","192.168.109.131","172.217.167.163","TLSv1.3","89","Application Data"
"6057","149.333821341","172.217.167.163","192.168.109.131","TCP","60","443  >  41982 [ACK] Seq=4347 Ack=1199 Win=64240 Len=0"
"6058","149.334360042","172.217.167.163","192.168.109.131","TLSv1.3","388","Application Data"
"6059","149.334871692","172.217.167.163","192.168.109.131","TLSv1.3","4344","Application Data, Application Data, Application Data"
"6060","149.334878217","192.168.109.131","172.217.167.163","TCP","54","41982  >  443 [ACK] Seq=1199 Ack=8971 Win=6540800 Len=0"
"6061","149.335462247","172.217.167.163","192.168.109.131","TLSv1.3","5774","Application Data, Application Data, Application Data, Application Data"
"6062","149.335470822","192.168.109.131","172.217.167.163","TCP","54","41982  >  443 [ACK] Seq=1199 Ack=14691 Win=7848960 Len=0"
"6063","149.335905023","172.217.167.163","192.168.109.131","TLSv1.3","5869","Application Data, Application Data, Application Data, Application Data, Application Data"
"6064","149.335911416","192.168.109.131","172.217.167.163","TCP","54","41982  >  443 [ACK] Seq=1199 Ack=20506 Win=8222720 Len=0"
"6065","149.337082522","172.217.167.163","192.168.109.131","TLSv1.3","7373","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"6066","149.337132730","192.168.109.131","172.217.167.163","TCP","54","41982  >  443 [ACK] Seq=1199 Ack=27825 Win=8222720 Len=0"
"6067","149.337535332","192.168.109.131","172.217.167.163","TLSv1.3","93","Application Data"
"6068","149.337718303","172.217.167.163","192.168.109.131","TCP","60","443  >  41982 [ACK] Seq=27825 Ack=1238 Win=64240 Len=0"
"6069","149.338642982","172.217.167.163","192.168.109.131","TLSv1.3","85","Application Data"
"6070","149.338653453","192.168.109.131","172.217.167.163","TCP","54","41984  >  443 [RST] Seq=794 Win=0 Len=0"
"6071","149.341074395","172.217.167.163","192.168.109.131","TLSv1.3","1484","Application Data"
"6072","149.341406616","172.217.167.163","192.168.109.131","TLSv1.3","2914","Application Data, Application Data"
"6073","149.341412378","192.168.109.131","172.217.167.163","TCP","54","41982  >  443 [ACK] Seq=1238 Ack=32115 Win=8222720 Len=0"
"6074","149.341829920","172.217.167.163","192.168.109.131","TLSv1.3","4209","Application Data, Application Data, Application Data"
"6075","149.341835350","192.168.109.131","172.217.167.163","TCP","54","41982  >  443 [ACK] Seq=1238 Ack=36270 Win=8222720 Len=0"
"6076","149.328641238","172.217.167.163","192.168.109.131","TCP","62","443  >  41982 [ACK] Seq=4347 Ack=1164 Win=64240 Len=0"
"6077","149.328687795","192.168.109.131","172.217.167.163","TLSv1.3","80","[TCP Spurious Retransmission] , Application Data"
"6078","149.328728136","192.168.109.131","172.217.167.163","TCP","56","[TCP Out-Of-Order] 41984  >  443 [FIN, ACK] Seq=793 Ack=4348 Win=5045760 Len=0"
"6079","149.328845895","172.217.167.163","192.168.109.131","TCP","62","443  >  41984 [ACK] Seq=4348 Ack=793 Win=64240 Len=0"
"6080","149.329073448","172.217.167.163","192.168.109.131","TCP","62","443  >  41984 [ACK] Seq=4348 Ack=794 Win=64239 Len=0"
"6081","149.333612215","192.168.109.131","172.217.167.163","TCP","91","[TCP Retransmission] 41982  >  443 [PSH, ACK] Seq=1164 Ack=4347 Win=5045760 Len=35"
"6082","149.333821341","172.217.167.163","192.168.109.131","TCP","62","443  >  41982 [ACK] Seq=4347 Ack=1199 Win=64240 Len=0"
"6083","149.334360042","172.217.167.163","192.168.109.131","TCP","390","[TCP Retransmission] 443  >  41982 [PSH, ACK] Seq=4347 Ack=1199 Win=64240 Len=334"
"6084","149.334871692","172.217.167.163","192.168.109.131","TCP","4346","[TCP Retransmission] 443  >  41982 [PSH, ACK] Seq=4681 Ack=1199 Win=64240 Len=4290"
"6085","149.334878217","192.168.109.131","172.217.167.163","TCP","56","41982  >  443 [ACK] Seq=1199 Ack=8971 Win=6540800 Len=0"
"6086","149.335462247","172.217.167.163","192.168.109.131","TCP","5776","[TCP Retransmission] 443  >  41982 [PSH, ACK] Seq=8971 Ack=1199 Win=64240 Len=5720"
"6087","149.335470822","192.168.109.131","172.217.167.163","TCP","56","41982  >  443 [ACK] Seq=1199 Ack=14691 Win=7848960 Len=0"
"6088","149.335905023","172.217.167.163","192.168.109.131","TCP","5871","[TCP Retransmission] 443  >  41982 [PSH, ACK] Seq=14691 Ack=1199 Win=64240 Len=5815"
"6089","149.335911416","192.168.109.131","172.217.167.163","TCP","56","41982  >  443 [ACK] Seq=1199 Ack=20506 Win=8222720 Len=0"
"6090","149.337082522","172.217.167.163","192.168.109.131","TCP","7375","[TCP Retransmission] 443  >  41982 [PSH, ACK] Seq=20506 Ack=1199 Win=64240 Len=7319"
"6091","149.337132730","192.168.109.131","172.217.167.163","TCP","56","41982  >  443 [ACK] Seq=1199 Ack=27825 Win=8222720 Len=0"
"6092","149.337535332","192.168.109.131","172.217.167.163","TCP","95","[TCP Retransmission] 41982  >  443 [PSH, ACK] Seq=1199 Ack=27825 Win=8222720 Len=39"
"6093","149.337718303","172.217.167.163","192.168.109.131","TCP","62","443  >  41982 [ACK] Seq=27825 Ack=1238 Win=64240 Len=0"
"6094","149.338642982","172.217.167.163","192.168.109.131","TCP","87","[TCP Retransmission] 443  >  41984 [PSH, ACK] Seq=4348 Ack=794 Win=64239 Len=31"
"6095","149.338653453","192.168.109.131","172.217.167.163","TCP","56","41984  >  443 [RST] Seq=794 Win=0 Len=0"
"6096","149.341074395","172.217.167.163","192.168.109.131","TCP","1486","[TCP Retransmission] 443  >  41982 [PSH, ACK] Seq=27825 Ack=1238 Win=64240 Len=1430"
"6097","149.341406616","172.217.167.163","192.168.109.131","TCP","2916","[TCP Retransmission] 443  >  41982 [PSH, ACK] Seq=29255 Ack=1238 Win=64240 Len=2860"
"6098","149.341412378","192.168.109.131","172.217.167.163","TCP","56","41982  >  443 [ACK] Seq=1238 Ack=32115 Win=8222720 Len=0"
"6099","149.341829920","172.217.167.163","192.168.109.131","TCP","4211","[TCP Retransmission] 443  >  41982 [PSH, ACK] Seq=32115 Ack=1238 Win=64240 Len=4155"
"6100","149.341835350","192.168.109.131","172.217.167.163","TCP","56","41982  >  443 [ACK] Seq=1238 Ack=36270 Win=8222720 Len=0"
"6101","149.688854624","Vmware_c0:00:08","Broadcast","ARP","60","Who has 192.168.109.2? Tell 192.168.109.1"
"6102","149.688854624","Vmware_c0:00:08","","ARP","62","Who has 192.168.109.2? Tell 192.168.109.1"
"6103","149.905815675","192.168.109.131","117.18.237.29","TCP","56","[TCP Keep-Alive] 48468  >  80 [ACK] Seq=758 Ack=1577 Win=4135424 Len=0"
